watchlist_date,tickers_e0,avg_pctchg,avg_rvol,avg_dollar_vol
2004-05-12,1318,-0.00034121862210120867,1.0549695806263197,4125722.026591609
2004-05-13,1301,0.0008573637689551065,0.8527146298639459,3775355.9506189954
2004-05-14,1302,-0.006451289294197629,0.8647940232669815,3381854.285980662
2004-05-17,1346,-0.013356549110608408,0.8664223928646488,4008955.221412284
2004-05-18,1330,0.007423330821517205,0.8655289002687911,3801706.179379903
2004-05-19,1335,0.002673759666104482,1.001627148977709,4220878.197391723
2004-05-20,1330,-0.0018074013420288203,0.8993022746082774,3500312.616947308
2004-05-21,1321,0.0044735021472972454,0.8161340863222565,3301417.9020705097
2004-05-24,1312,0.006199539710522751,0.8898445855843373,3137322.236589817
2004-05-25,1291,0.014364365190606541,0.9942514121706814,3793425.8689441243
2004-05-26,1300,0.005359496936707451,0.9208732371501305,3453846.318372372
2004-05-27,1283,0.0046594713516165,0.9237505259360347,3688184.175019108
2004-05-28,1281,0.0043243215547119004,0.7861152186278947,2422762.364013587
2004-06-01,1274,0.0019779065001523303,0.8757040391409389,3061518.6281506643
2004-06-02,1279,0.0021702081538687162,0.8347078738776003,3062363.593557334
2004-06-03,1288,-0.01068222618459737,0.812293496767881,3069461.550101857
2004-06-04,1271,0.007028866581436572,0.8060683941209447,3118733.5916902837
2004-06-07,1272,0.010316001980534317,0.9396263172763304,3196120.1989193256
2004-06-08,1275,0.0009166038757223736,0.8640468766761995,3212725.0695344284
2004-06-09,1281,-0.009254478841392275,0.8610914635530914,3369102.99518668
2004-06-10,1281,0.0011981504045549287,0.9721264270941595,3080053.8115233053
2004-06-14,1305,-0.014312325086701464,0.9708061806798326,3219261.2285877843
2004-06-15,1283,0.010889576878047447,1.0128149444713286,3239356.5160411755
2004-06-16,1276,0.002037844633850746,0.9636696346808907,3370178.1467363415
2004-06-17,1275,0.0015361296892960512,0.9217100985589941,3452638.7138140122
2004-06-18,1279,-0.0014071060529291261,1.0445158685569074,3667676.6875977474
2004-06-21,1288,-0.003011018395548966,0.8785431561007977,3146863.6887162654
2004-06-22,1286,0.0022357630032148377,1.0020062826351093,3555635.454220226
2004-06-23,1278,0.010720343643384513,1.1113762923068553,3650193.4922507075
2004-06-24,1278,-9.786567608390677e-05,1.058611396515646,3642861.32446116
2004-06-25,1252,0.004496549994822126,1.6084388624361403,4993734.318251181
2004-06-28,1271,-0.0033176830831968354,1.1176970816952103,3714156.6312069776
2004-06-29,1266,0.003182604112367245,1.0946799079097014,3960825.4148631147
2004-06-30,1273,0.006120977936410326,1.0851387334209264,3672226.2082168814
2004-07-01,1277,-0.009246026789993157,0.9927592205123902,4075560.4282139777
2004-07-02,1259,0.0023822157314448986,0.8334176297661237,2943636.6137266452
2004-07-06,1279,-0.010185241577878005,1.0185714466410525,5032382.539506981
2004-07-07,1279,0.000182043047899845,0.9939647218841989,4645150.313740677
2004-07-08,1301,-0.01131036013948265,1.0149551157183987,4471566.3814240275
2004-07-09,1275,0.0031398141233075416,0.8709807574183119,3957567.61816682
2004-07-12,1292,-0.003697531925002262,0.9791064953823712,3949051.0476081735
2004-07-13,1297,-0.0026558271818330455,0.9614499502466747,3681764.5324696414
2004-07-14,1294,-0.002802816845544934,0.9159296625229306,4112144.2311221296
2004-07-15,1291,0.018093363272429847,0.9072171971086047,3814753.34886222
2004-07-16,1294,-0.005783178427545461,0.9305485361485476,3997134.1695740884
2004-07-19,1299,-0.0028899311932126612,0.9197543673995048,3416183.888660132
2004-07-20,1284,0.008075406624024025,0.9457478323445897,3626463.214405281
2004-07-21,1302,-0.016382854760132567,1.0742463744348076,4665261.204288457
2004-07-22,1317,-0.005046985024993854,1.0841933278848586,4731532.500391004
2004-07-23,1319,-0.010442507823308028,0.9061702991756001,3697018.677967756
2004-07-26,1344,-0.010210045792865621,0.9841067547867268,4405821.710470278
2004-07-27,1325,0.00871027981845423,1.0404865072503053,4423133.813678145
2004-07-28,1324,-0.0007604606652732097,0.9881978553798886,4266445.9624078795
2004-07-29,1319,0.0071390578115486155,1.02648476045475,3935872.606263946
2004-07-30,1310,0.005382467327630812,0.9478580776293475,3363837.5740222903
2004-08-02,1336,-0.003033661051898426,0.969720405769045,3251821.2873691977
2004-08-03,1324,-0.007170643456663976,1.0276706915602056,3503600.4149618596
2004-08-04,1323,-0.0036718673398992824,1.0310579850045152,4284545.140976333
2004-08-05,1331,-0.012637892056603267,1.0001827910897498,4706302.036850795
2004-08-06,1352,-0.016411145478491485,1.0964303575199663,4366282.655071365
2004-08-09,1360,-0.0058336805344238185,0.9527291872856336,3136976.446388716
2004-08-10,1349,0.010172357815760303,0.9995618577894133,3494312.3177129244
2004-08-11,1355,-0.006751461394551345,0.9927780577999796,4063414.7086257595
2004-08-12,1369,-0.013030899790168625,0.9463911747081757,3523150.539704935
2004-08-13,1361,0.0017651000899484715,0.8420165724291768,3389997.397600654
2004-08-16,1354,0.010517583658137339,0.9500294474991274,3232615.4286380354
2004-08-17,1351,0.005487109809313064,0.9816830661359659,3396637.7134950496
2004-08-18,1331,0.014200916690058293,1.0181275758419117,3387818.3420660105
2004-08-19,1349,-0.0021450552009825347,0.9211393135061509,3651625.6869076076
2004-08-20,1322,0.011892549448501181,0.9596189725184574,3450971.9551318707
2004-08-23,1348,-0.0028716088274615744,0.9422762755043378,3025808.708183244
2004-08-24,1334,-0.0006614725110150862,1.0076357351479825,3338944.111385523
2004-08-25,1322,0.007453101272411196,0.9712376067683083,3321882.0117836483
2004-08-26,1330,-0.0016963261822719646,0.8985491453399773,3043704.0262028775
2004-08-27,1324,0.005575000180463942,0.8273594181631102,2419196.1597423144
2004-08-30,1330,-0.0074211174250436145,0.8603839911571719,2512321.378857909
2004-08-31,1319,0.005758215339706824,0.9440887152851182,3222953.0068445522
2004-09-01,1308,0.005351862893920175,1.02928552249094,3334569.6151516177
2004-09-02,1301,0.008821026723691823,0.8834911856820996,3207881.8476806255
2004-09-03,1302,-0.002615945876400459,0.7672167227657746,2748047.730259025
2004-09-07,1317,0.007331609288309525,1.0454894293959514,3391648.348855908
2004-09-08,1320,-0.0039043157656605846,1.0303063508564763,3666493.998513796
2004-09-09,1320,0.00939513326584985,1.0863913732746724,4589572.593277479
2004-09-10,1313,0.0057016353996145646,1.0059800128090555,3780614.3958501373
2004-09-13,1319,0.005238363754533401,1.135247762998678,3807039.556565444
2004-09-14,1302,0.0004070983266064251,1.0285675937407075,3471039.659229024
2004-09-15,1294,-0.0023259238285015154,1.0493644009340548,3533451.0224507037
2004-09-16,1289,0.0062561812278791595,0.9558266516805732,3207478.396591158
2004-09-17,1296,0.0018465420658919762,1.0907723897213435,3664620.4282907783
2004-09-20,1303,-0.0007144848054118595,1.03235193969625,3509675.725955027
2004-09-21,1279,0.0070310162269118116,1.0746848917353522,3553326.7079560733
2004-09-22,1287,-0.01013516064304779,1.0882932080816272,3759278.4633687017
2004-09-23,1285,-0.0002728745592329173,1.0483306773412946,3757908.3409973537
2004-09-24,1277,0.0013271216407317273,0.9854394071305383,3950038.038233656
2004-09-27,1296,-0.009488281927343108,1.0670090618346355,3760992.1474020383
2004-09-28,1282,0.006021372163754018,1.151750818736578,4150828.2612173613
2004-09-29,1279,0.004773979115114721,1.134717183329877,3982629.2377762785
2004-09-30,1276,0.005197967981072303,1.1932840898455372,4187409.3028220856
2004-10-01,1265,0.01315918409901265,1.2561165474564469,4336805.131806724
2004-10-04,1262,0.0055269806497817535,1.2768900935609213,4668393.150314341
2004-10-05,1272,-0.0007576790048683762,1.0850506435629026,3817587.76103448
2004-10-06,1260,0.006587921327712294,1.1268294397610261,4211692.124107572
2004-10-07,1251,-0.008338166465308557,1.1392038845453856,4274087.714278849
2004-10-08,1263,-0.005374669380853387,1.0263501220576863,3739088.9493350447
2004-10-11,1255,0.0016627897761219035,0.8295676947060647,2653802.1734263264
2004-10-12,1284,-0.0021797830338140165,0.9445305938201968,3551673.4025004795
2004-10-13,1280,-0.008004815190204044,1.059734889335609,4194584.702356469
2004-10-14,1278,-0.0059761246734081385,0.9207206416185706,3582792.3386528613
2004-10-15,1271,0.003941416839252157,1.012164922522132,3912665.50050801
2004-10-18,1280,-0.0006684437082456051,0.9684279179195601,3403352.3312697127
2004-10-19,1292,-0.0033398527151660413,1.0273793162959182,4291795.041332194
2004-10-20,1274,0.0009363886451404427,0.9793527814440034,3832182.7602870665
2004-10-21,1271,0.00835545078479818,1.030585377289771,4443143.89442044
2004-10-22,1283,-0.007206965422495005,0.9980317921203709,3748220.3644863954
2004-10-25,1276,-0.0001508912456335244,1.020503837365914,3410136.3237888333
2004-10-26,1284,0.006412525500288981,1.1030228530465758,4003371.287560554
2004-10-27,1273,0.008681852999620241,1.2593967639297872,4235102.349313118
2004-10-28,1283,-0.00039602915545377875,1.09497981222246,4259963.3664980065
2004-10-29,1277,0.00169366830495746,1.0447532969567714,3385612.4135637726
2004-11-01,1292,0.0008458905617080062,1.056605724133734,3170928.8889124356
2004-11-02,1294,0.00028872181143456014,1.1651405744293755,4146834.005864806
2004-11-03,1268,0.008326695234747076,1.191938607126994,4293524.560710971
2004-11-04,1267,0.006836110734035046,1.2351751741647061,3995343.1806563316
2004-11-05,1259,0.005355831444696226,1.3539990110780569,3952596.9264069125
2004-11-06,5,-0.030020185881770224,0.011864771938183964,10074.997500000001
2004-11-08,1271,-0.0016783133761678819,1.2463187903855764,3257840.8446237007
2004-11-09,1266,0.003136171857462367,1.1578977701820035,3308599.2197873276
2004-11-10,1260,0.006064796571994257,1.2426292989249275,3826826.8861133074
2004-11-11,1247,0.007404547699219991,1.1711987490222362,3843299.0277744182
2004-11-12,1241,0.0074958419720596026,1.1576000241319544,3783073.389266213
2004-11-13,2,-0.0010143546552730531,9.198771686165874e-05,1086.0025
2004-11-15,1246,0.007134372768172453,1.234791608909348,3967057.7214583005
2004-11-16,1250,-0.0029650062877556254,1.1330160693168674,3764454.8531377153
2004-11-17,1243,0.00799253086323773,1.29824984128563,4760971.033493295
2004-11-18,1230,0.0006693312972589107,1.1210289920997505,4035000.980822357
2004-11-19,1246,-0.0071967790705556615,1.0797139954969652,4025219.2575921034
2004-11-20,6,0.004899006036072425,0.0006583284333099066,7055.008333333334
2004-11-22,1239,0.006503195209546104,1.116486862201673,3733691.2667303616
2004-11-23,1229,0.003212175002369577,1.1758259151570143,3948064.869630356
2004-11-24,1216,0.010672431396065371,1.0660066208819574,3077901.1184908575
2004-11-26,1183,0.00431104975386651,0.5339311543754776,1338028.7968042723
2004-11-29,1227,0.0034906675606025447,1.2405116909959746,3726805.9793841634
2004-11-30,1227,-0.0007587969073158933,1.3187006607824379,4073678.38557033
2004-12-01,1207,0.009505098915576535,1.438158530883059,4709024.806561053
2004-12-02,1190,-0.0020750593832356617,1.2251817950731594,4783250.393300697
2004-12-03,1211,0.002612372703203108,1.090975592742071,4487792.581064258
2004-12-04,2,-0.0020325203252032353,0.00020171121421914533,4106.0
2004-12-06,1218,-0.0019697363042621855,1.081326523045394,3837605.3866409874
2004-12-07,1242,-0.01165945062163024,1.054526509077397,3910985.1502109617
2004-12-08,1233,0.00267587522683568,1.0013582371573893,3975097.1707282234
2004-12-09,1234,-0.0010088726441071733,0.9633497428946184,4194562.932058856
2004-12-10,1233,0.0025577132208169486,0.8778277022273093,3599883.303470195
2004-12-13,1230,0.005264515548770159,0.9969248987824302,3385375.9988932554
2004-12-14,1226,0.005376099224890149,1.0666090176036258,4097963.7931843363
2004-12-15,1220,0.006197177495721184,1.0547820231362137,4143196.7349420628
2004-12-16,1229,-0.0014440125118055178,1.1208909042056243,5240416.339906918
2004-12-17,1204,0.0025413695745120568,1.0766359741532736,7814714.027383587
2004-12-18,1,0.0,2.969629598100229e-05,590.0
2004-12-20,1224,-0.0034385018822452704,1.0583110648872411,3837558.924039705
2004-12-21,1210,0.007379188575269737,1.0834643004465623,3784568.806687117
2004-12-22,1207,0.004607595634019762,1.0925962753567666,3594357.380019402
2004-12-23,1205,0.004284175313773076,0.87846865456132,2649286.66480056
2004-12-27,1204,0.0015414311304409215,0.8690148442206882,2546650.1029389044
2004-12-28,1191,0.00901005497874645,0.9963490534647347,2765189.0840118574
2004-12-29,1186,0.00244249858367076,0.9236395496333889,2419617.257676685
2004-12-30,1184,0.0033126532068059687,0.8718530992389661,2344742.4085947555
2004-12-31,1183,0.0034263552907061196,0.8381871434824775,2093103.5315479273
2005-01-01,2,-0.015405189116333873,0.00198122710469078,7885.0
2005-01-03,1209,-0.00905341495903059,1.1953574115618428,4147056.9644458657
2005-01-04,1220,-0.014416340136371353,1.2123494083608672,4915852.37319228
2005-01-05,1245,-0.011326125673670364,1.143863736558717,4927590.670075915
2005-01-06,1228,4.9062295944295856e-05,0.9985842763196584,4333769.310726709
2005-01-07,1224,-0.004106069892109533,0.9837439221607245,4002297.1763832676
2005-01-08,5,0.008545454545454545,0.0007690651764751851,1822.6
2005-01-10,1233,0.003384917983498115,1.0201186145249126,4840293.948921931
2005-01-11,1230,-0.008729198191179802,1.0126016097222441,4856889.568100028
2005-01-12,1216,0.002020633925159481,0.9737495750397518,4871396.654785477
2005-01-13,1217,-0.002594444120282531,0.9150397863930575,3923918.0431905026
2005-01-14,1207,0.006405759945390826,0.8527849051439306,3983196.4200110454
2005-01-15,1,0.0,0.00019543897548283197,1415.0
2005-01-18,1209,0.007407194167791125,1.0892223486976398,4073284.593307695
2005-01-19,1210,-0.0062128908260911655,0.97251830056851,3994863.1118032867
2005-01-20,1227,-0.007204626586237706,0.9847869905979798,3988954.682443348
2005-01-21,1224,-0.00029740056524448817,0.9842558517387057,4009665.3266261355
2005-01-22,3,0.017494043993020087,0.0007487281152864365,13572.666666666666
2005-01-24,1243,-0.00936922305123411,1.0052824489956202,3885188.633140635
2005-01-25,1221,0.0007017159485477669,0.9688130056884267,4341002.687972751
2005-01-26,1218,0.008204734151003248,0.9402259754786972,4436424.765644089
2005-01-27,1223,0.002173229567684472,0.9635626592694296,4257804.833598677
2005-01-28,1220,-0.002621223037437757,0.9331451128054001,3966541.125926156
2005-01-29,3,0.00011612554284716008,0.00029108274584635144,10121.666666666666
2005-01-31,1217,0.010199828388377519,1.0653968424969114,3919490.682343834
2005-02-01,1217,0.005965319116560134,1.120117248422628,4156868.9554877975
2005-02-02,1208,0.00554456677186417,1.066410071416548,4039716.424796144
2005-02-03,1203,-0.0012339204239402305,1.0293685180047063,4170956.353101463
2005-02-04,1199,0.008692631717532038,1.0704964701088167,4995303.693245906
2005-02-05,2,0.008914100486223653,0.0001146535116555233,5090.495
2005-02-07,1199,0.0003474599033426167,1.0265618239612668,3982967.5524830553
2005-02-08,1191,0.0016803876136000384,1.0747491512577803,4371686.091988131
2005-02-09,1204,-0.011093303890959846,1.0823991001267024,4221744.529218936
2005-02-10,1206,-0.0012761241233171146,1.0589723035157665,4919395.758275627
2005-02-11,1206,0.0061921221428292055,1.0470081598465868,4375992.603384021
2005-02-12,3,0.0,0.0005012941215057579,2170.3333333333335
2005-02-14,1207,0.0022900133216879116,1.000944284606429,3508179.8098748
2005-02-15,1206,0.0002946852485807944,1.075067724219954,4351605.804579971
2005-02-16,1196,0.002430697313224968,1.090275783429186,3993827.694449397
2005-02-17,1206,-0.006144147261158756,1.0953644331018928,4084451.4111627163
2005-02-18,1206,-0.002497941997492262,0.9599784319525073,3490118.2596267983
2005-02-19,1,-0.0036553524804178172,0.000262919767841845,7626.0
2005-02-22,1234,-0.012312355754987965,1.17192001269942,3975847.9910759656
2005-02-23,1229,0.002080600506528388,1.065801854870608,3775070.8172893976
2005-02-24,1218,0.0038733781689001107,1.0358409109224695,3948268.7859446607
2005-02-25,1211,0.008445505709737894,1.0462378313164427,3744692.3483047397
2005-02-26,3,0.006609574000878323,0.001140853479952115,1427.0
2005-02-28,1213,-0.004609122130144328,1.157857099592701,5278730.841158301
2005-03-01,1202,0.005452007876202516,1.1716025445048566,4877209.72290242
2005-03-02,1205,-0.0018974873302324577,1.0455025820439172,4611406.665678621
2005-03-03,1200,0.002306060908804686,1.0477927725199225,5292767.675192506
2005-03-04,1211,0.0055831736086218355,1.089723566201901,5071716.5849647755
2005-03-05,3,0.0016709035438735957,0.0004338847994422611,33016.700000000004
2005-03-07,1203,0.0010994843674478458,1.0538735888019457,4523388.386619498
2005-03-08,1194,-0.00454507296148126,0.9820544739550404,4112314.3316660807
2005-03-09,1206,-0.006016691016608519,1.0461069741587674,4507059.748504872
2005-03-10,1205,-0.006337051339467694,1.015012722377321,4444931.6764676245
2005-03-11,1203,-0.003232755795107818,0.921242148846104,3791450.74495346
2005-03-12,5,-0.00023419395080097604,0.00018724975066942745,15322.2
2005-03-14,1208,0.0017747682482218438,0.9929230816031485,3638908.168590323
2005-03-15,1205,-0.004071924841545677,0.9501871678195118,4299891.375442542
2005-03-16,1216,-0.006549545113602314,0.9892390051547937,4137039.844137653
2005-03-17,1193,0.0004979486258983955,0.9696994921422166,4501242.139794345
2005-03-18,1204,-0.003212380143960235,1.113470025889256,4792159.063173591
2005-03-19,3,0.00038221758200877404,8.980420525010795e-05,7631.0
2005-03-21,1219,-0.003198847655488719,0.8660440152852659,3478090.0910361605
2005-03-22,1214,-0.004650536617386913,0.9033178624191992,3898916.1015648707
2005-03-23,1242,-0.010526017424919256,1.1112756453610448,3855995.614372799
2005-03-24,1223,0.0023833811632175987,0.8999013167257429,3437281.8086897633
2005-03-25,2,0.0006051710993127402,6.312866978270247e-05,1351.5
2005-03-28,1224,-0.001681450544128315,0.946233349052104,3409523.966208363
2005-03-29,1246,-0.01312318632953573,1.1029722079699835,4013191.678813658
2005-03-30,1237,0.008725856000708158,0.9549501955485277,3753010.0321433293
2005-03-31,1234,0.00532752110095464,1.0549458459771368,4005861.433131744
2005-04-01,1233,-0.0033793003802070126,1.04225574602769,3914704.8930329536
2005-04-02,3,0.032726357725934095,0.00020655381954744285,22803.983333333334
2005-04-04,1246,-0.00083291531709489,0.9139202062744634,3480420.6286785975
2005-04-05,1244,-0.00040570895738820676,0.8789946419644417,3696045.649402656
2005-04-06,1239,0.0014048969063504009,0.8647334642784695,3432182.252505252
2005-04-07,1226,0.003980444683449676,0.8846129770715906,3492879.159717386
2005-04-08,1222,-0.006427599096142916,0.8436316218685312,3253351.073061807
2005-04-11,1247,-0.004210559845012414,0.8655994275815437,2834353.10716867
2005-04-12,1236,0.0016484497881774044,0.9990770518826702,3854637.8462001258
2005-04-13,1243,-0.00914683291791683,0.8681259588868021,3535736.28876312
2005-04-14,1255,-0.01416934554529423,0.9841995734245499,4019464.4009318426
2005-04-15,1304,-0.013977115851359788,0.9893487202589356,5291837.994691419
2005-04-18,1291,-0.0021790035787829193,0.97206457475859,3796495.47028052
2005-04-19,1266,0.011058857984454997,1.0093855369417266,3843300.5450628405
2005-04-20,1276,-0.004288688298538539,1.0877883022696748,3720607.679142134
2005-04-21,1267,0.006631412576104412,1.031226374454421,4728146.124046743
2005-04-22,1271,-0.008600113992480533,1.0118669535568798,4373091.266898627
2005-04-25,1271,0.003983182814866486,0.9011538686893755,3544121.347435093
2005-04-26,1273,-0.007457062149479662,0.9725692615555597,3689702.085795063
2005-04-27,1274,-0.002731221654293085,0.9826810200846955,4012554.938651135
2005-04-28,1281,-0.014363852201654878,1.0086055848185327,4193628.4901359323
2005-04-29,1297,0.004381987661439198,1.0774052783929684,4446710.09056067
2005-05-02,1284,0.003041854395746825,0.9614962326223875,3822536.334300608
2005-05-03,1275,0.001319575331553034,1.0479174286089905,4080526.1866027704
2005-05-04,1268,0.011717176741218797,1.0889791626728977,4291458.876148043
2005-05-05,1251,0.002415643959264914,1.0317562803066267,4437005.042590818
2005-05-06,1252,0.038337611875458595,0.9605215898333014,3507668.793379335
2005-05-09,1248,0.00657761828863292,0.9962722800411766,3287537.064953507
2005-05-10,1262,-0.0026024366290649517,1.1011283185217577,3864370.0633113366
2005-05-11,1257,-0.0022452763847160663,0.9828201366566323,3732655.8382350025
2005-05-12,1272,-0.00844967044216112,0.9976366526701635,4322289.073216849
2005-05-13,1311,-0.004595658513340973,1.1519864293078748,4230493.337622581
2005-05-16,1287,0.003365734794470337,1.0041804770409735,3924443.1727353497
